Image,Mask
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/3f9d98ed-1a89-436c-a528-8d34b10a8530.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/3f9d98ed-1a89-436c-a528-8d34b10a8530.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/3fa13d7f-8b18-443d-8dfe-2b098bfec24a.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/3fa13d7f-8b18-443d-8dfe-2b098bfec24a.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/3fa7ddd4-6491-4809-8a46-fdfc6931ca22.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/3fa7ddd4-6491-4809-8a46-fdfc6931ca22.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/3fa9f026-6175-4e8d-b6eb-e42bf92ba727.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/3fa9f026-6175-4e8d-b6eb-e42bf92ba727.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/3fad6559-5289-4da1-a682-df0c97a08e38.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/3fad6559-5289-4da1-a682-df0c97a08e38.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/3fb60904-497c-4009-94cd-aa4e28ecc854.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/3fb60904-497c-4009-94cd-aa4e28ecc854.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/3fbd4620-cd61-4c5d-a067-aa8025df7430.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/3fbd4620-cd61-4c5d-a067-aa8025df7430.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/3fbd74df-08fb-4145-abdc-5e27828b3d30.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/3fbd74df-08fb-4145-abdc-5e27828b3d30.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/3fc09255-ac70-4e8b-8507-efde01c9fd45.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/3fc09255-ac70-4e8b-8507-efde01c9fd45.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/3fc199bf-56c1-48fe-a00a-7592e3c00e3c.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/3fc199bf-56c1-48fe-a00a-7592e3c00e3c.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/3fc3e7fb-1fff-4ad0-9900-8874ada57d05.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/3fc3e7fb-1fff-4ad0-9900-8874ada57d05.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/3fcc1a52-4329-4c61-9a79-f62c237387dc.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/3fcc1a52-4329-4c61-9a79-f62c237387dc.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/3fcd4b0a-c575-40a8-95ce-34eab7025d62.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/3fcd4b0a-c575-40a8-95ce-34eab7025d62.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/3fd78890-11cf-4bb2-88ac-0a8e7fc54c61.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/3fd78890-11cf-4bb2-88ac-0a8e7fc54c61.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/3fdcd01b-1029-40c9-be8a-a72876d0323b.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/3fdcd01b-1029-40c9-be8a-a72876d0323b.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/3ff0bd8f-7257-4ba9-a4ae-ae0c9f9138d7.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/3ff0bd8f-7257-4ba9-a4ae-ae0c9f9138d7.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/3ff30575-fa0f-4e5c-bba6-651f4ea724af.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/3ff30575-fa0f-4e5c-bba6-651f4ea724af.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/3ff3fc6e-bef0-4d90-a4a5-0eb40c1f7710.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/3ff3fc6e-bef0-4d90-a4a5-0eb40c1f7710.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/4005e782-c12e-4657-9b29-1707ee6eb08a.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/4005e782-c12e-4657-9b29-1707ee6eb08a.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/4007ffd5-5e8e-403d-8755-72ecaa2fce43.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/4007ffd5-5e8e-403d-8755-72ecaa2fce43.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/400c2833-e303-4822-903a-621dd055712e.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/400c2833-e303-4822-903a-621dd055712e.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/400f9de2-ee62-4c18-8d8b-7c122b688ecf.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/400f9de2-ee62-4c18-8d8b-7c122b688ecf.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/401afe9b-4c20-41cc-b52d-21995c71e872.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/401afe9b-4c20-41cc-b52d-21995c71e872.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/401b69a0-3d07-47f8-bfea-4bc30aa51403.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/401b69a0-3d07-47f8-bfea-4bc30aa51403.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/40346c30-cf4a-4fe3-a6a1-935ac182a551.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/40346c30-cf4a-4fe3-a6a1-935ac182a551.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/40473564-beaa-462c-8457-59058198bd25.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/40473564-beaa-462c-8457-59058198bd25.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/405599ce-75dc-422c-b058-08022f60611a.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/405599ce-75dc-422c-b058-08022f60611a.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/40668cfa-55dd-40a3-86c4-805dd9d32202.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/40668cfa-55dd-40a3-86c4-805dd9d32202.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/4068843a-d393-45cb-9d08-567238cdc6d2.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/4068843a-d393-45cb-9d08-567238cdc6d2.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/40696bda-f0b2-492f-ad2b-f904a7967866.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/40696bda-f0b2-492f-ad2b-f904a7967866.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/406aa509-7936-40d8-a5ee-1fe828f89320.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/406aa509-7936-40d8-a5ee-1fe828f89320.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/407bc983-cb9f-4559-9e82-8b559e466042.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/407bc983-cb9f-4559-9e82-8b559e466042.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/408c1583-d078-45f4-9369-2fbaf03be8a8.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/408c1583-d078-45f4-9369-2fbaf03be8a8.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/408d434d-3508-4059-a1d5-2805859bbe46.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/408d434d-3508-4059-a1d5-2805859bbe46.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/40a2f7fd-342e-494b-a7e0-5857b73ec582.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/40a2f7fd-342e-494b-a7e0-5857b73ec582.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/40b011e6-7d68-482e-b8b0-664a61ebe21d.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/40b011e6-7d68-482e-b8b0-664a61ebe21d.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/40c31d96-78f1-4d21-984b-db5c143a43e4.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/40c31d96-78f1-4d21-984b-db5c143a43e4.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/40dbceff-201d-4889-9aa1-2064246fb6b8.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/40dbceff-201d-4889-9aa1-2064246fb6b8.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/40e09e66-bed3-4fd7-9c73-683784dcf71c.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/40e09e66-bed3-4fd7-9c73-683784dcf71c.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/40ef3f33-d990-4a08-b652-ed4e02e84159.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/40ef3f33-d990-4a08-b652-ed4e02e84159.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/40f57a2e-1b3c-46fb-9350-558e34b8f4e9.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/40f57a2e-1b3c-46fb-9350-558e34b8f4e9.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/40fd6a4f-4987-494a-a297-80ba2cfa2dc4.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/40fd6a4f-4987-494a-a297-80ba2cfa2dc4.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/40fe04af-77d2-4c36-80eb-043568abdbf3.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/40fe04af-77d2-4c36-80eb-043568abdbf3.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/41159056-4cb8-4937-aa38-ad56a362c673.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/41159056-4cb8-4937-aa38-ad56a362c673.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/411a54f5-4dbb-4684-a34a-df300a20f851.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/411a54f5-4dbb-4684-a34a-df300a20f851.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/4126caff-aaa9-48c1-8873-94b05cc5aa1d.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/4126caff-aaa9-48c1-8873-94b05cc5aa1d.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/413d1f9a-dbd3-476c-b71f-ffd23ef38b98.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/413d1f9a-dbd3-476c-b71f-ffd23ef38b98.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/414e4ca5-583d-4518-9e9a-de70d68dc8af.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/414e4ca5-583d-4518-9e9a-de70d68dc8af.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/415419bd-51a7-4708-8cb9-1adcba6921b1.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/415419bd-51a7-4708-8cb9-1adcba6921b1.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/41560731-6e3f-44b9-b951-e789bb8e0cc8.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/41560731-6e3f-44b9-b951-e789bb8e0cc8.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/417553fa-ac96-4f78-bb07-e9e0d0c00ff2.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/417553fa-ac96-4f78-bb07-e9e0d0c00ff2.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/417947e1-87b7-439b-ab21-57a54ce3e0de.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/417947e1-87b7-439b-ab21-57a54ce3e0de.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/418c026a-52a8-4b5f-a11b-5dec2fae20f5.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/418c026a-52a8-4b5f-a11b-5dec2fae20f5.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/419e1001-50d6-40bb-a448-57abdb795117.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/419e1001-50d6-40bb-a448-57abdb795117.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/41abed8d-8781-4564-b0cc-9d4abbfcad5f.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/41abed8d-8781-4564-b0cc-9d4abbfcad5f.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/41ad1f3d-60ec-425e-aa10-5833893049e1.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/41ad1f3d-60ec-425e-aa10-5833893049e1.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/41b00808-a610-492c-b2f5-82de09d84366.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/41b00808-a610-492c-b2f5-82de09d84366.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/41bf2042-53a2-44a8-9a29-55e643af5ac0.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/41bf2042-53a2-44a8-9a29-55e643af5ac0.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/41c35afe-fac7-4688-943c-7127cd7dd136.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/41c35afe-fac7-4688-943c-7127cd7dd136.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/41e4abf6-897e-464d-9cec-ed3c51d8809e.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/41e4abf6-897e-464d-9cec-ed3c51d8809e.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/41ec1c4d-4c6d-41be-a305-bb43da76ac27.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/41ec1c4d-4c6d-41be-a305-bb43da76ac27.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/4206173d-0db2-4f32-80fb-0bd99d5532e1.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/4206173d-0db2-4f32-80fb-0bd99d5532e1.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/4217397c-f5d1-4890-8d71-5c6eebf8340e.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/4217397c-f5d1-4890-8d71-5c6eebf8340e.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/422d598c-f96e-40e0-abea-f6db2f9945ec.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/422d598c-f96e-40e0-abea-f6db2f9945ec.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/4240c194-667f-498b-989f-ae7bd19e68a0.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/4240c194-667f-498b-989f-ae7bd19e68a0.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/424aaa0a-b9a0-4766-a8dc-46ff4a5422db.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/424aaa0a-b9a0-4766-a8dc-46ff4a5422db.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/426a8a7e-a02a-43fe-aee1-b052cbf0ed57.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/426a8a7e-a02a-43fe-aee1-b052cbf0ed57.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/42705f2c-8bdc-4a9d-8e13-864b0a89be21.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/42705f2c-8bdc-4a9d-8e13-864b0a89be21.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/427412d0-cf4c-4a13-b58e-6ffdd004c6ec.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/427412d0-cf4c-4a13-b58e-6ffdd004c6ec.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/42765f9e-beea-4f46-8af4-f1282095662d.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/42765f9e-beea-4f46-8af4-f1282095662d.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/4281b0c0-eab8-428f-893f-06a2291ace68.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/4281b0c0-eab8-428f-893f-06a2291ace68.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/42900731-1044-4fca-9641-96c7dd02625c.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/42900731-1044-4fca-9641-96c7dd02625c.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/42c5154e-192b-4b06-baab-ebecff1d2eed.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/42c5154e-192b-4b06-baab-ebecff1d2eed.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/42c53ccc-0051-4682-83f4-9c1bb3cc175a.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/42c53ccc-0051-4682-83f4-9c1bb3cc175a.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/42da1a6f-7984-4d82-b10a-603b8e3724c5.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/42da1a6f-7984-4d82-b10a-603b8e3724c5.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/431e971a-2b49-460f-a870-57aa856e56d2.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/431e971a-2b49-460f-a870-57aa856e56d2.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/433c5421-aff0-4b35-b520-1540c9efafe0.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/433c5421-aff0-4b35-b520-1540c9efafe0.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/435963b1-c698-4e61-a104-cc500836e2c8.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/435963b1-c698-4e61-a104-cc500836e2c8.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/43605721-d0e0-4d58-b212-b05a295b21be.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/43605721-d0e0-4d58-b212-b05a295b21be.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/43e51c0e-1a39-4476-bb12-c04d89783b8b.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/43e51c0e-1a39-4476-bb12-c04d89783b8b.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/43f6b995-26f1-4796-8719-4fe008c7536d.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/43f6b995-26f1-4796-8719-4fe008c7536d.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/442882b2-28f4-4994-9ae2-5072b566687b.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/442882b2-28f4-4994-9ae2-5072b566687b.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/444e8478-9c00-487c-8b75-fe72dc480def.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/444e8478-9c00-487c-8b75-fe72dc480def.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/4455076a-577d-4531-afed-17f91bca0ffc.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/4455076a-577d-4531-afed-17f91bca0ffc.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/446ed45f-a926-45ab-a93e-3e047c2c7440.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/446ed45f-a926-45ab-a93e-3e047c2c7440.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/448c6151-2bb5-4df3-b07e-7f86f3a5737a.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/448c6151-2bb5-4df3-b07e-7f86f3a5737a.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/44a23bfa-5c34-4919-9b41-a31f1ff4fcf8.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/44a23bfa-5c34-4919-9b41-a31f1ff4fcf8.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/44b2c703-136a-4e7f-936e-5b9bde44251e.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/44b2c703-136a-4e7f-936e-5b9bde44251e.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/44b60029-338a-487f-b4a3-7afcaa4f1e41.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/44b60029-338a-487f-b4a3-7afcaa4f1e41.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/44b62adf-2f05-4c3d-9bde-ec2994668c3f.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/44b62adf-2f05-4c3d-9bde-ec2994668c3f.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/44c3f553-5e5d-4a75-852b-2f8b8315270e.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/44c3f553-5e5d-4a75-852b-2f8b8315270e.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/44da3869-4815-4f7c-9350-a396d9961443.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/44da3869-4815-4f7c-9350-a396d9961443.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/44db1d69-388e-4268-849e-852c1f092a01.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/44db1d69-388e-4268-849e-852c1f092a01.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/44e8dcb4-99be-4173-b406-12d12a53a030.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/44e8dcb4-99be-4173-b406-12d12a53a030.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/45128bfb-0967-46b2-a4b8-23ba3f4f247b.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/45128bfb-0967-46b2-a4b8-23ba3f4f247b.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/4525bf0b-20b4-4f4f-9149-e32632812d89.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/4525bf0b-20b4-4f4f-9149-e32632812d89.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/453a9434-2ca7-4a28-b6f3-833b994e6e73.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/453a9434-2ca7-4a28-b6f3-833b994e6e73.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/45415872-fc2a-43ba-869d-5131c57622f1.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/45415872-fc2a-43ba-869d-5131c57622f1.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/457e1b0b-89f5-4f7f-b752-fd8420414b97.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/457e1b0b-89f5-4f7f-b752-fd8420414b97.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/4586263a-a2e0-4484-ac01-968b45a3b897.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/4586263a-a2e0-4484-ac01-968b45a3b897.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/45877324-19f1-49c8-90f2-037d0a6ebfae.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/45877324-19f1-49c8-90f2-037d0a6ebfae.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/45a1e0ab-3eb3-4587-b679-2b2310635804.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/45a1e0ab-3eb3-4587-b679-2b2310635804.jpg
E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Image/45c7270e-c7ba-45c1-b226-061a83987ae7.jpg,E:\MedicalData\kagglechallenge\pneumonia_detection_2018\segmentation/Mask/45c7270e-c7ba-45c1-b226-061a83987ae7.jpg
